Date,Open,High,Low,Close,Volume,Adj Close
2000-04-13,2118.88,2163.90,2098.18,2163.90,98385100,2163.90
2000-04-12,2132.59,2151.53,2115.75,2135.39,80768000,2135.39
2000-04-11,2126.57,2131.38,2095.97,2131.38,56187500,2131.38
2000-04-10,2153.03,2168.30,2126.93,2126.93,64253900,2126.93
2000-04-07,2114.90,2153.19,2114.90,2150.51,95799200,2150.51
2000-04-06,2054.31,2111.51,2050.50,2111.51,86113300,2111.51
2000-04-05,2055.24,2062.93,2039.53,2055.30,109728700,2055.30
2000-04-04,2074.24,2083.00,2048.68,2058.54,103306500,2058.54
2000-04-03,2135.76,2135.76,2060.82,2071.68,85201500,2071.68
2000-03-31,2108.24,2132.59,2098.27,2132.59,101205500,2132.59
2000-03-30,2182.92,2182.92,2112.24,2116.81,124413500,2116.81
2000-03-29,2205.58,2209.76,2173.12,2181.46,92022000,2181.46
2000-03-28,2220.32,2234.65,2199.86,2207.63,99421500,2207.63
2000-03-27,2157.85,2217.75,2157.85,2217.07,124175700,2217.07
2000-03-24,2141.59,2152.68,2137.02,2146.20,111289900,2146.20
2000-03-23,2137.22,2151.04,2120.16,2126.85,81849600,2126.85
2000-03-22,2132.27,2158.41,2117.76,2133.64,116650700,2133.64
2000-03-21,2080.85,2131.56,2079.17,2118.54,127510700,2118.54
2000-03-20,2092.18,2099.68,2073.11,2077.10,83374100,2077.10
2000-03-17,2061.65,2096.67,2057.25,2094.47,106956700,2094.47
2000-03-15,2049.85,2049.85,2015.20,2022.11,65399100,2022.11
2000-03-14,2042.51,2056.13,2040.72,2053.47,83173200,2053.47
2000-03-13,2090.38,2090.38,2028.13,2042.66,111697400,2042.66
2000-03-10,2100.65,2113.90,2096.24,2096.24,111612300,2096.24
2000-03-09,2079.78,2098.92,2079.78,2082.29,107153400,2082.29
2000-03-08,2072.05,2086.65,2044.65,2072.58,123816300,2072.58
2000-03-07,2118.77,2118.77,2073.30,2091.31,83251500,2091.31
2000-03-06,2136.12,2154.76,2119.73,2119.97,76454900,2119.97
2000-03-03,2112.47,2126.38,2104.96,2117.03,86324600,2117.03
2000-03-02,2120.68,2120.68,2098.36,2110.17,128609600,2110.17
2000-03-01,2129.17,2139.57,2093.33,2114.05,130295100,2114.05
2000-02-29,2123.18,2139.55,2117.36,2120.50,156079300,2120.50
2000-02-28,2132.58,2144.72,2118.65,2118.65,99671800,2118.65
2000-02-25,2127.11,2148.41,2118.56,2140.40,101484400,2140.40
2000-02-24,2141.99,2157.04,2118.42,2123.67,122827400,2123.67
2000-02-23,2117.48,2137.70,2080.17,2137.70,143972900,2137.70
2000-02-22,2126.08,2143.91,2055.34,2106.62,166475100,2106.62
2000-02-21,2160.52,2162.33,2107.70,2115.85,176896200,2115.85
2000-02-18,2236.54,2236.54,2177.14,2177.36,209882400,2177.36
2000-02-17,2213.34,2241.18,2213.34,2230.05,237079400,2230.05
2000-02-16,2203.66,2217.01,2178.75,2212.32,138424800,2212.32
2000-02-15,2249.02,2253.94,2183.11,2199.36,160981300,2199.36
2000-02-14,2219.32,2254.06,2210.98,2236.16,166106600,2236.16
2000-02-11,2235.97,2259.50,2212.28,2234.92,212737900,2234.92
2000-02-10,2223.63,2226.39,2189.29,2225.30,199074700,2225.30
2000-02-09,2254.96,2285.68,2216.37,2227.32,149708400,2227.32
2000-02-08,2264.39,2283.57,2245.48,2245.80,10718000,2245.80
2000-02-04,2249.47,2264.54,2243.77,2258.91,72381400,2258.91
2000-02-03,2274.13,2274.13,2239.29,2249.33,162133700,2249.33
2000-02-02,2240.44,2280.36,2240.44,2271.40,134875600,2271.40
2000-02-01,2241.78,2256.88,2223.20,2230.39,105065300,2230.39
2000-01-31,2281.83,2281.83,2223.41,2230.28,127540100,2230.28
2000-01-28,2318.66,2325.30,2284.91,2284.91,139525600,2284.91
2000-01-27,2262.66,2305.72,2262.66,2305.72,130703400,2305.72
2000-01-26,2252.76,2265.62,2246.74,2259.50,115949900,2259.50
2000-01-25,2261.36,2261.36,2234.05,2238.83,135736300,2238.83
2000-01-24,2263.03,2291.34,2247.41,2264.64,125794400,2264.64
2000-01-21,2309.74,2310.83,2259.56,2278.48,139142100,2278.48
2000-01-20,2265.25,2315.53,2265.25,2315.53,141346900,2315.53
2000-01-19,2306.24,2306.24,2253.57,2254.87,106380300,2254.87
2000-01-18,2332.56,2348.75,2303.53,2319.77,91064300,2319.77
2000-01-17,2398.89,2401.84,2331.26,2342.04,83816500,2342.04
2000-01-14,2398.35,2398.35,2363.86,2392.53,99014600,2392.53
2000-01-13,2426.85,2430.47,2381.86,2394.32,106147500,2394.32
2000-01-12,2402.28,2435.10,2381.97,2427.56,112507200,2427.56
2000-01-11,2448.06,2460.88,2384.01,2409.70,95477600,2409.70
2000-01-10,2436.77,2467.92,2432.29,2433.68,96954000,2433.68
2000-01-07,2358.33,2406.04,2349.48,2406.04,87687800,2406.04
2000-01-06,2404.79,2427.97,2318.17,2359.21,132207200,2359.21
2000-01-05,2481.73,2481.73,2373.67,2391.03,171041500,2391.03
2000-01-04,2580.50,2580.50,2520.80,2530.15,196388500,2530.15
2000-01-03,2502.28,2582.94,2502.28,2582.94,136840100,2582.94
1999-12-30,2476.02,2497.00,2476.02,2479.58,76772200,2479.58
1999-12-29,2446.77,2476.24,2444.33,2472.69,51088400,2472.69
1999-12-28,2461.65,2462.35,2440.98,2446.97,49398900,2446.97
1999-12-27,2437.48,2460.42,2436.41,2460.42,54395800,2460.42
1999-12-24,2439.16,2447.56,2433.05,2446.57,28654200,2446.57
1999-12-23,2391.02,2424.15,2391.02,2424.15,51787100,2424.15
1999-12-22,2370.67,2394.51,2370.67,2383.66,46256800,2383.66
1999-12-21,2380.86,2386.55,2349.56,2362.58,61188100,2362.58
1999-12-20,2370.74,2374.91,2346.16,2369.66,70134200,2369.66
1999-12-17,2323.07,2374.25,2323.07,2372.47,75347000,2372.47
1999-12-16,2329.94,2329.94,2294.86,2314.85,77619200,2314.85
1999-12-15,2366.64,2366.64,2318.28,2329.42,78408700,2329.42
1999-12-14,2388.73,2388.73,2356.47,2369.25,85864600,2369.25
1999-12-13,2397.95,2400.25,2370.40,2386.32,85472600,2386.32
1999-12-10,2375.74,2395.44,2355.97,2395.44,104201000,2395.44
1999-12-09,2356.40,2373.77,2332.74,2372.11,112390000,2372.11
1999-12-08,2301.75,2351.33,2301.75,2351.33,122707000,2351.33
1999-12-07,2244.81,2299.87,2244.81,2299.87,99176100,2299.87
1999-12-06,2230.94,2261.27,2230.94,2243.84,78844200,2243.84
1999-12-03,2229.12,2240.49,2222.73,2227.81,83703900,2227.81
1999-12-02,2213.11,2232.97,2210.01,2227.30,65599900,2227.30
1999-12-01,2233.22,2233.22,2197.89,2208.63,64217600,2208.63
1999-11-30,2225.99,2241.53,2212.59,2237.13,85140000,2237.13
1999-11-29,2234.29,2239.31,2209.79,2222.43,60590200,2222.43
1999-11-26,2200.91,2236.76,2200.91,2235.82,106778800,2235.82
1999-11-25,2195.92,2204.42,2179.01,2201.83,106778800,2201.83
1999-11-24,2212.96,2212.96,2190.14,2190.72,69680800,2190.72
1999-11-23,2221.96,2221.96,2192.19,2210.96,75388400,2210.96
1999-11-22,2227.25,2237.95,2212.20,2214.84,62062200,2214.84
1999-11-19,2211.27,2229.34,2209.01,2221.04,96604600,2221.04
1999-11-18,2227.16,2239.81,2195.90,2203.66,85515700,2203.66
1999-11-17,2263.56,2276.69,2222.78,2228.86,121626100,2228.86
1999-11-16,2224.95,2238.86,2215.71,2238.86,122207500,2238.86
1999-11-15,2199.46,2240.08,2199.46,2225.91,156422500,2225.91
1999-11-12,2155.49,2186.93,2155.49,2185.82,119913400,2185.82
1999-11-11,2143.06,2173.29,2142.93,2153.67,108819700,2153.67
1999-11-10,2119.37,2138.86,2114.36,2138.86,122552600,2138.86
1999-11-09,2115.13,2124.36,2109.95,2118.08,94126000,2118.08
1999-11-05,2119.49,2122.38,2104.05,2111.55,77821900,2111.55
1999-11-04,2091.53,2126.00,2088.23,2109.94,11182100,2109.94
1999-11-03,2060.94,2087.99,2060.71,2087.99,84361600,2087.99
1999-11-02,2080.33,2080.33,2048.50,2057.22,50301600,2057.22
1999-11-01,2054.02,2080.89,2054.02,2073.04,92036900,2073.04
1999-10-29,2025.03,2047.15,2025.03,2047.15,71886000,2047.15
1999-10-28,1992.26,2006.33,1992.26,2003.25,61351700,2003.25
1999-10-27,2015.38,2015.93,1985.49,1988.98,54861400,1988.98
1999-10-26,2023.61,2023.61,2005.60,2013.53,56153000,2013.53
1999-10-25,2020.59,2034.85,2015.17,2022.36,49354800,2022.36
1999-10-22,2019.37,2031.96,2010.28,2017.38,63432900,2017.38
1999-10-21,2038.81,2048.93,2017.50,2017.50,55746100,2017.50
1999-10-20,1993.28,2041.00,1993.28,2025.48,71125700,2025.48
1999-10-19,2009.07,2009.07,1978.76,1983.21,72118300,1983.21
1999-10-18,2035.35,2035.35,1987.31,1993.45,71421800,1993.45
1999-10-15,2113.77,2113.77,2054.61,2061.25,72853000,2061.25
1999-10-14,2092.78,2112.54,2077.15,2112.54,77867200,2112.54
1999-10-13,2114.03,2114.03,2077.22,2095.60,61883000,2095.60
1999-10-12,2123.03,2130.56,2111.50,2118.27,60377900,2118.27
1999-10-11,2114.10,2136.83,2112.81,2122.23,59840200,2122.23
1999-10-08,2122.86,2122.86,2110.64,2114.49,71991200,2114.49
1999-10-07,2110.06,2136.58,2110.06,2119.97,99473700,2119.97
1999-10-06,2066.24,2108.95,2066.24,2100.71,111795100,2100.71
1999-10-05,2040.10,2064.72,2040.10,2064.72,72572600,2064.72
1999-10-04,2056.10,2056.10,2030.64,2037.87,39973000,2037.87
1999-10-01,2021.14,2057.00,2021.14,2051.26,63356400,2051.26
1999-09-30,2019.51,2021.93,2001.50,2021.93,50357100,2021.93
1999-09-29,2029.53,2031.37,2010.70,2017.57,51182400,2017.57
1999-09-28,2000.36,2028.22,2000.36,2024.44,90259100,2024.44
1999-09-27,2021.32,2028.23,1986.36,1990.38,62552000,1990.38
1999-09-24,2061.97,2061.97,2009.81,2019.01,76873600,2019.01
1999-09-23,2065.39,2068.40,2054.04,2068.40,56228300,2068.40
1999-09-22,2097.96,2097.96,2062.14,2067.66,94327800,2067.66
1999-09-21,2123.10,2136.93,2105.81,2109.04,86791200,2109.04
1999-09-20,2141.39,2150.15,2116.51,2122.93,79244200,2122.93
1999-09-17,2089.31,2131.94,2088.36,2131.94,79622400,2131.94
1999-09-16,2118.10,2118.10,2081.11,2089.84,68775200,2089.84
1999-09-15,2138.86,2138.86,2120.14,2120.58,92489800,2120.58
1999-09-14,2143.85,2144.40,2132.98,2142.50,80529300,2142.50
1999-09-13,2135.38,2151.17,2135.38,2139.23,91417200,2139.23
1999-09-10,2122.52,2157.09,2122.52,2133.07,118170700,2133.07
1999-09-09,2100.68,2127.42,2100.68,2127.42,118663300,2127.42
1999-09-08,2105.42,2107.26,2090.63,2097.40,54968800,2097.40
1999-09-07,2100.38,2109.32,2092.90,2105.42,64933300,2105.42
1999-09-06,2100.38,2121.66,2098.27,2099.78,64475900,2099.78
1999-09-03,2117.82,2117.82,2087.98,2093.18,77745400,2093.18
1999-09-02,2124.15,2134.66,2112.29,2118.21,80187200,2118.21
1999-09-01,2116.71,2130.59,2112.78,2122.34,73206800,2122.34
1999-08-31,2148.97,2148.97,2114.72,2117.17,63484700,2117.17
1999-08-30,2154.53,2154.53,2134.83,2151.38,45431800,2151.38
1999-08-27,2168.85,2168.85,2139.64,2154.63,60150700,2154.63
1999-08-26,2140.09,2162.54,2133.69,2162.54,75324600,2162.54
1999-08-25,2121.38,2145.29,2118.68,2136.36,69488200,2136.36
1999-08-24,2132.22,2159.61,2107.82,2120.02,87738500,2120.02
1999-08-23,2092.86,2125.92,2092.86,2123.97,77701100,2123.97
1999-08-20,2071.04,2089.34,2068.52,2087.42,74510600,2087.42
1999-08-19,2050.08,2073.31,2032.44,2070.02,81054800,2070.02
1999-08-18,1992.70,2049.21,1992.70,2048.88,74230200,2048.88
1999-08-17,2002.49,2006.93,1980.31,1983.52,44500600,1983.52
1999-08-16,1977.58,2015.64,1977.58,1998.59,48896400,1998.59
1999-08-13,2013.04,2013.04,1968.23,1968.68,57459100,1968.68
1999-08-12,1998.13,2026.51,1998.13,2012.81,68450500,2012.81
1999-08-11,2015.30,2015.30,1983.09,1987.53,65428500,1987.53
1999-08-10,2072.30,2072.30,2022.56,2022.56,51932100,2022.56
1999-08-06,2082.14,2101.52,2060.64,2069.22,55109800,2069.22
1999-08-05,2145.25,2148.72,2082.13,2082.13,61125500,2082.13
1999-08-04,2144.53,2152.73,2137.49,2144.00,51764500,2144.00
1999-08-03,2126.65,2149.59,2126.65,2143.37,57523000,2143.37
1999-08-02,2147.31,2152.48,2128.65,2128.65,55496200,2128.65
1999-07-30,2138.09,2161.55,2103.13,2145.77,9645100,2145.77
1999-07-29,2113.55,2156.38,2113.55,2146.70,12578200,2146.70
1999-07-28,2025.62,2077.65,2025.62,2077.65,11422200,2077.65
1999-07-27,1951.69,1999.42,1940.43,1999.42,10285100,1999.42
1999-07-26,1993.96,2008.27,1936.61,1939.97,9205000,1939.97
1999-07-23,2066.30,2066.30,1960.97,1990.15,13380500,1990.15
1999-07-22,2098.36,2108.20,2061.88,2067.89,63979500,2067.89
1999-07-21,2137.06,2137.06,2094.72,2097.34,84655700,2097.34
1999-07-20,2121.76,2151.72,2120.15,2137.91,84655900,2137.91
1999-07-19,2144.32,2144.32,2107.86,2121.34,83028300,2121.34
1999-07-16,2152.90,2156.75,2104.38,2134.22,120895800,2134.22
1999-07-15,2183.97,2200.35,2145.21,2157.72,103194700,2157.72
1999-07-14,2177.16,2204.44,2175.30,2178.63,85926800,2178.63
1999-07-13,2200.71,2200.99,2172.16,2178.49,86506500,2178.49
1999-07-12,2191.13,2210.35,2191.13,2198.78,115622500,2198.78
1999-07-09,2156.44,2192.47,2156.44,2181.63,151942100,2181.63
1999-07-08,2155.07,2164.25,2140.27,2159.86,128523900,2159.86
1999-07-07,2174.55,2186.83,2084.79,2144.53,198554900,2144.53
1999-07-06,2213.14,2235.87,2172.71,2175.51,189256800,2175.51
1999-07-05,2230.17,2247.43,2208.83,2211.44,188213500,2211.44
1999-07-02,2227.83,2234.74,2219.48,2222.45,25226900,2222.45
1999-07-01,2184.49,2220.01,2184.49,2214.75,25230400,2214.75
1999-06-30,2190.60,2203.43,2159.70,2167.70,24933000,2167.70
1999-06-29,2167.61,2189.72,2167.61,2181.08,32924800,2181.08
1999-06-28,2176.72,2198.02,2157.02,2163.66,20006700,2163.66
1999-06-25,2194.12,2194.78,2164.36,2178.64,21815800,2178.64
1999-06-24,2187.57,2213.34,2176.09,2191.73,29729100,2191.73
1999-06-23,2123.21,2173.46,2110.72,2167.47,347244800,2167.47
1999-06-22,2124.58,2139.69,2123.23,2123.23,243413400,2123.23
1999-06-21,2076.29,2120.38,2076.29,2120.38,285407800,2120.38
1999-06-18,2063.99,2074.29,2057.28,2070.63,209916900,2070.63
1999-06-17,2059.12,2080.93,2047.49,2057.34,191343200,2057.34
1999-06-16,2044.90,2050.24,2026.25,2043.80,132429300,2043.80
1999-06-15,2062.12,2072.13,2040.29,2046.83,24589900,2046.83
1999-06-14,2067.20,2079.25,2052.07,2058.38,147362700,2058.38
1999-06-11,2035.83,2067.17,2030.63,2067.17,193117300,2067.17
1999-06-10,2011.00,2044.42,2011.00,2030.00,157855600,2030.00
1999-06-09,1997.13,2007.91,1979.28,2006.54,126860600,2006.54
1999-06-08,1960.96,1996.44,1960.96,1996.44,137251500,1996.44
1999-06-07,1935.93,1969.65,1935.93,1955.41,116178500,1955.41
1999-06-04,1945.01,1950.19,1916.63,1928.37,105116600,1928.37
1999-06-03,1931.30,1945.62,1929.04,1942.10,95060800,1942.10
1999-06-02,1913.22,1927.36,1907.77,1927.36,133785500,1927.36
1999-06-01,1909.97,1922.57,1902.82,1908.88,246758200,1908.88
1999-05-31,1910.41,1921.32,1900.77,1903.86,142156000,1903.86
1999-05-28,1908.96,1908.96,1883.51,1903.68,170201000,1903.68
1999-05-27,1905.93,1930.81,1905.93,1915.77,221243900,1915.77
1999-05-26,1893.38,1902.33,1877.47,1893.73,167620600,1893.73
1999-05-25,1930.04,1930.04,1888.13,1896.21,229177200,1896.21
1999-05-24,1959.62,1963.28,1924.53,1932.80,164450500,1932.80
1999-05-21,1928.76,1953.61,1922.35,1953.30,154057500,1953.30
1999-05-20,1923.58,1944.30,1914.01,1926.89,151217400,1926.89
1999-05-19,1931.31,1948.23,1904.48,1911.50,21069500,1911.50
1999-05-18,1925.03,1944.61,1904.39,1917.82,16408600,1917.82
1999-05-17,1882.77,1897.08,1863.05,1880.45,12623400,1880.45
1999-05-14,1878.75,1900.54,1878.75,1883.28,12199400,1883.28
1999-05-13,1890.31,1890.31,1860.82,1868.83,125057100,1868.83
1999-05-12,1894.12,1906.95,1883.24,1889.02,113345900,1889.02
1999-05-11,1864.57,1900.41,1864.28,1888.88,148463700,1888.88
1999-05-10,1894.83,1894.83,1855.51,1862.38,116413900,1862.38
1999-05-07,1974.70,1974.70,1888.87,1899.45,224400400,1899.45
1999-05-06,1982.41,1995.16,1951.72,1974.64,225646500,1974.64
1999-05-05,1928.43,1965.18,1927.81,1965.18,220444400,1965.18
1999-05-04,1915.49,1954.25,1915.49,1931.90,234528800,1931.90
1999-05-03,1892.43,1899.46,1870.21,1898.24,205148700,1898.24
1999-04-30,1822.07,1886.19,1822.07,1886.19,186995700,1886.19
1999-04-29,1837.81,1837.81,1781.05,1818.49,135033100,1818.49
1999-04-28,1883.67,1904.42,1832.08,1837.16,180482600,1837.16
1999-04-27,1873.50,1887.15,1871.78,1876.39,195955800,1876.39
1999-04-26,1868.20,1869.62,1841.35,1869.62,113108900,1869.62
1999-04-23,1877.59,1890.28,1849.64,1865.28,164136600,1865.28
1999-04-22,1857.22,1877.04,1851.57,1862.39,24898200,1862.39
1999-04-21,1821.31,1851.31,1821.31,1842.33,23232800,1842.33
1999-04-20,1839.05,1839.05,1802.70,1809.48,21533700,1809.48
1999-04-19,1796.20,1892.17,1796.20,1842.31,43580500,1842.31
1999-04-16,1709.70,1769.92,1681.56,1769.92,29598000,1769.92
1999-04-15,1702.22,1713.71,1702.22,1706.13,22736600,1706.13
1999-04-14,1682.03,1702.73,1682.03,1702.73,24295500,1702.73
1999-04-13,1666.82,1687.28,1666.82,1679.88,113608600,1679.88
1999-04-12,1669.72,1678.07,1649.06,1661.28,126438700,1661.28
1999-04-09,1653.65,1678.28,1653.65,1665.26,205926500,1665.26
1999-04-08,1622.77,1641.61,1620.38,1641.61,177737200,1641.61
1999-04-07,1607.40,1626.27,1607.40,1622.32,159368100,1622.32
1999-04-06,1592.05,1609.60,1591.46,1606.15,135068500,1606.15
1999-04-05,1553.37,1591.13,1553.37,1581.60,174090600,1581.60
1999-04-01,1519.58,1545.19,1513.54,1545.19,13663100,1545.19
1999-03-31,1519.26,1523.12,1516.43,1518.31,10091200,1518.31
1999-03-30,1509.19,1526.88,1509.19,1518.08,12164900,1518.08
1999-03-26,1504.08,1508.28,1494.59,1497.50,82386700,1497.50
1999-03-25,1485.91,1500.37,1485.91,1500.37,81276500,1500.37
1999-03-24,1488.02,1488.02,1473.83,1482.36,81276500,1482.36
1999-03-23,1497.02,1499.48,1491.64,1492.87,100188600,1492.87
1999-03-22,1471.56,1498.42,1469.94,1497.68,96874000,1497.68
1999-03-19,1471.92,1474.80,1461.80,1472.99,77292700,1472.99
1999-03-18,1470.90,1480.75,1461.07,1466.07,53600000,1466.07
1999-03-17,1488.67,1488.67,1470.02,1470.16,70748500,1470.16
1999-03-16,1495.94,1498.72,1484.37,1489.54,48889300,1489.54
1999-03-15,1484.99,1494.19,1473.88,1494.19,58243800,1494.19
1999-03-12,1453.62,1492.59,1453.62,1485.74,77135800,1485.74
1999-03-11,1475.27,1480.77,1460.06,1471.73,134526200,1471.73
1999-03-10,1446.10,1469.53,1446.10,1469.53,145379400,1469.53
1999-03-09,1450.92,1450.92,1435.41,1440.52,69612600,1440.52
1999-03-08,1458.65,1471.88,1443.83,1451.84,63962000,1451.84
1999-03-05,1441.85,1461.02,1441.85,1449.66,66257700,1449.66
1999-03-04,1417.21,1434.86,1415.76,1433.41,42725100,1433.41
1999-03-03,1417.34,1422.50,1413.78,1415.81,33442200,1415.81
1999-03-02,1427.09,1427.09,1415.43,1418.61,29550300,1418.61
1999-03-01,1414.56,1425.61,1409.62,1422.85,35363200,1422.85
1999-02-26,1412.06,1428.72,1408.09,1411.91,47063700,1411.91
1999-02-25,1407.17,1410.71,1400.34,1410.22,39886100,1410.22
1999-02-24,1399.69,1410.98,1389.24,1410.98,49019900,1410.98
1999-02-23,1411.44,1419.74,1394.56,1400.43,77112400,1400.43
1999-02-22,1371.93,1408.52,1368.53,1400.18,76311700,1400.18
1999-02-19,1336.74,1375.25,1333.15,1374.31,72722100,1374.31
1999-02-18,1360.77,1360.77,1335.01,1335.01,29430800,1335.01
1999-02-15,1354.31,1366.76,1350.57,1361.15,27717300,1361.15
1999-02-12,1373.72,1381.29,1351.26,1354.85,66740700,1354.85
1999-02-11,1288.98,1357.17,1288.98,1357.17,94755500,1357.17
1999-02-10,1291.13,1304.98,1280.33,1286.56,82994400,1286.56
1999-02-09,1335.04,1335.04,1303.52,1306.37,75517300,1306.37
1999-02-08,1361.73,1361.73,1331.15,1336.88,60958700,1336.88
1999-02-05,1377.71,1388.62,1358.70,1360.18,70004100,1360.18
1999-02-04,1371.46,1386.62,1360.20,1378.90,88284900,1378.90
1999-02-03,1381.90,1390.36,1361.85,1366.79,10627300,1366.79
1999-02-02,1404.62,1416.07,1384.94,1386.59,65106500,1386.59
1999-02-01,1427.35,1427.35,1402.43,1406.87,68271100,1406.87
1999-01-29,1430.00,1443.84,1428.08,1428.14,86792900,1428.14
1999-01-28,1451.20,1451.20,1426.02,1426.02,71585400,1426.02
1999-01-27,1430.47,1466.62,1430.47,1457.44,91458200,1457.44
1999-01-26,1417.06,1445.66,1412.67,1417.14,10511000,1417.14
1999-01-25,1472.59,1472.59,1394.35,1398.02,12548000,1398.02
1999-01-22,1503.77,1503.77,1475.57,1478.75,10995900,1478.75
1999-01-21,1547.94,1547.94,1504.06,1504.06,11004200,1504.06
1999-01-20,1551.84,1565.47,1548.27,1548.27,14471200,1548.27
1999-01-18,1510.11,1547.10,1510.11,1547.10,11325700,1547.10
1999-01-15,1395.89,1499.81,1395.89,1499.81,11763500,1499.81
1999-01-14,1493.21,1493.21,1460.02,1476.39,11899700,1476.39
1999-01-13,1530.26,1539.25,1503.69,1506.06,15271600,1506.06
1999-01-12,1545.45,1545.45,1507.16,1536.98,14630600,1536.98
1999-01-11,1553.24,1581.10,1535.09,1543.08,14839100,1543.08
1999-01-08,1520.72,1555.91,1520.72,1545.18,152635600,1545.18
1999-01-07,1499.28,1530.46,1499.28,1517.88,20472300,1517.88
1999-01-06,1391.31,1464.97,1391.31,1464.97,171516000,1464.97
1999-01-05,1400.98,1400.98,1382.95,1386.24,76850100,1386.24
1999-01-04,1399.57,1414.52,1394.68,1400.11,54527300,1400.11
1998-12-31,1395.33,1397.86,1390.12,1392.73,24586100,1392.73
1998-12-30,1379.35,1396.52,1379.35,1394.70,48131100,1394.70
1998-12-29,1381.66,1384.09,1372.01,1378.45,23866300,1378.45
1998-12-28,1393.28,1398.50,1380.62,1381.27,21292100,1381.27
1998-12-24,1386.09,1396.68,1386.09,1392.75,18599600,1392.75
1998-12-23,1413.35,1413.35,1384.53,1384.53,37887600,1384.53
1998-12-22,1400.75,1420.59,1400.75,1412.40,61200400,1412.40
1998-12-21,1408.95,1420.04,1395.12,1397.73,52679900,1397.73
1998-12-18,1367.94,1406.97,1367.94,1405.96,70021600,1405.96
1998-12-17,1346.31,1366.87,1322.76,1366.19,77224500,1366.19
1998-12-16,1371.49,1389.10,1357.19,1359.10,56817000,1359.10
1998-12-15,1379.48,1379.48,1352.82,1368.29,62988000,1368.29
1998-12-14,1411.92,1417.28,1379.50,1379.50,800240000,1379.50
1998-12-11,1434.25,1434.25,1408.66,1411.27,846338000,1411.27
1998-12-10,1446.23,1452.91,1436.69,1439.88,156817100,1439.88
1998-12-09,1395.70,1427.77,1391.12,1424.59,97922100,1424.59
1998-12-08,1381.68,1416.95,1381.68,1393.61,11279300,1393.61
1998-12-07,1363.94,1387.41,1363.94,1376.82,77066200,1376.82
1998-12-04,1333.66,1359.53,1318.44,1357.13,96347500,1357.13
1998-12-03,1382.21,1382.21,1334.22,1343.43,106432100,1343.43
1998-12-02,1379.41,1397.52,1374.13,1383.59,874733000,1383.59
1998-12-01,1408.18,1408.18,1366.50,1368.70,131343600,1368.70
1998-11-30,1400.17,1438.85,1400.17,1416.55,131246000,1416.55
1998-11-27,1391.03,1396.90,1370.53,1394.76,81714400,1394.76
1998-11-26,1386.08,1402.22,1386.08,1390.70,73165600,1390.70
1998-11-25,1411.38,1421.22,1378.94,1390.51,16584500,1390.51
1998-11-24,1398.75,1422.62,1398.75,1412.90,20833100,1412.90
1998-11-23,1355.28,1390.26,1355.28,1376.94,20851300,1376.94
1998-11-20,1328.86,1357.91,1328.86,1347.90,25402400,1347.90
1998-11-19,1272.21,1319.20,1264.62,1316.55,21067700,1316.55
1998-11-18,1246.99,1281.96,1246.99,1271.70,18560400,1271.70
1998-11-17,1246.50,1258.63,1229.41,1235.76,12231600,1235.76
1998-11-16,1212.94,1247.90,1212.94,1241.74,11593000,1241.74
1998-11-13,1197.74,1212.59,1181.60,1206.91,10646300,1206.91
1998-11-12,1238.70,1238.70,1197.19,1197.19,12517000,1197.19
1998-11-11,1172.90,1238.39,1172.90,1236.82,19214500,1236.82
1998-11-10,1212.94,1212.94,1158.46,1172.06,16854400,1172.06
1998-11-09,1283.68,1291.27,1218.58,1219.28,13933700,1219.28
1998-11-06,1299.78,1308.41,1273.11,1283.76,17864700,1283.76
1998-11-05,1316.32,1338.75,1297.74,1299.52,36754900,1299.52
1998-11-04,1264.82,1301.05,1255.67,1301.05,20317600,1301.05
1998-11-03,1289.57,1318.86,1262.63,1263.47,27402500,1263.47
1998-11-02,1210.84,1263.45,1210.84,1263.14,21450800,1263.14
1998-10-30,1192.70,1215.76,1183.12,1204.62,18967700,1204.62
1998-10-29,1187.21,1196.58,1177.21,1185.65,16843900,1185.65
1998-10-28,1159.15,1181.17,1153.88,1180.22,19855900,1180.22
1998-10-27,1114.78,1153.60,1113.12,1153.60,16614900,1153.60
1998-10-26,1109.69,1121.09,1107.11,1113.50,59584200,1113.50
1998-10-23,1120.31,1120.31,1081.60,1113.59,11325700,1113.59
1998-10-22,1147.40,1163.52,1112.41,1117.50,18182800,1117.50
1998-10-21,1112.27,1148.25,1112.27,1140.91,22790800,1140.91
1998-10-20,1120.30,1139.82,1094.45,1108.75,26172700,1108.75
1998-10-16,1055.35,1131.95,1055.35,1119.60,3163000,1119.60
1998-10-15,987.24,1033.05,987.24,1024.75,1491900,1024.75
1998-10-14,1012.59,1012.59,985.78,985.78,9810100,985.78
1998-10-13,1019.80,1024.74,1004.97,1015.64,1103100,1015.64
1998-10-12,987.41,1039.22,987.41,1016.60,2208500,1016.60
1998-10-09,950.31,981.97,944.81,976.65,1414400,976.65
1998-10-08,925.88,950.96,924.54,950.96,1138100,950.96
1998-10-07,892.72,922.79,892.72,921.57,7625900,921.57
1998-10-06,883.61,891.48,881.62,891.48,3437300,891.48
1998-10-05,900.46,902.03,883.86,883.86,3437300,883.86
1998-10-02,913.57,913.57,894.54,899.99,5135100,899.99
1998-10-01,938.08,938.28,916.02,916.02,5745200,916.02
1998-09-30,936.01,939.65,928.54,939.65,6989900,939.65
